time,J_out,P_in,P_out,TK_out,kg_out,kg_per_s
0,0,0,0,0,0,0
0.125,0,11.048419814629,9.6648234868324,473.00000052289,0,0
0.25,0,11.254754860414,9.6648235076315,473.00000104494,0,0
0.3875,0,11.249658370559,9.6648235304703,473.00000161819,0,0
0.53875,0,11.258532057385,9.6648235555444,473.00000224754,0,0
0.705125,0,11.271814476419,9.6648235830674,473.00000293835,0,0
0.8881375,0,11.284865870897,9.6648236132721,473.00000369648,0,0
1.08945125,0,11.297632037806,9.6648236464122,473.00000452828,0,0
1.310896375,0,11.309325894038,9.6648236827638,473.00000544068,0,0
1.5544860125,0,11.320268346252,9.6648237226271,473.00000644122,0,0
1.82243461375,0,11.330693445732,9.664823766328,473.00000753808,0,0
2.117178075125,0,11.34050077498,9.6648238142203,473.00000874014,0,0
2.4413958826375,0,11.349847501069,9.6648238666866,473.00001005699,0,0
2.7980354709013,0,11.358825546859,9.6648239241412,473.00001149904,0,0
3.1903390179914,0,11.367433199061,9.6648239870308,473.00001307749,0,0
3.6218729197905,0,11.375749675204,9.6648240558368,473.00001480443,0,0
4.0965602117696,0,11.383803589772,9.6648241310766,473.00001669284,0,0
4.6187162329465,0,11.391620179656,9.6648242133052,473.00001875665,0,0
5.1930878562412,0,11.399232965246,9.6648243031161,473.00002101073,0,0
5.8248966418653,0,11.406658023917,9.6648244011421,473.00002347099,0,0
6.5198863060518,0,11.413917671824,9.6648245080558,473.00002615429,0,0
7.284374936657,0,11.421025568333,9.6648246245699,473.00002907851,0,0
8.1253124303227,0,11.427997009621,9.6648247514357,473.00003226249,0,0
9.050343673355,0,11.434843116871,9.6648248894426,473.00003572605,0,0
10.06787804069,0,11.441574742451,9.6648250394151,473.00003948987,0,0
